"Anno";"CodiceIstat";"DenominazioneComune";"LocalitDiSvolgimento";"Tipologia";"GiorniDiMercato";"Cadenza";"Periodicit";"PosteggiOccupatialimentarieNonAlimentari";"PosteggiOccupatialimentari";"PosteggiOccupatinonAlimentari";"PosteggiOccupatiproduttoriagricoli";"TotalePosteggioccupati";"PosteggiLiberialimentarieNonAlimentari";"PosteggiLiberialimentari";"PosteggiLiberinonAlimentari";"PosteggiLiberiproduttoriagricoli";"TotalePosteggiliberi";"TotalePosteggi";"Prov";""
"2014";" 096028 ";"GRAGLIA";"PIAZZA GIACOMO CANTONE";"Mercato";"mar.";"Settimanale";"Annuale";"0";"3";"2";"0";"5";"0";"2";"3";"1";"6";"11";"Biella";""
"2014";" 006106 ";"MONTECHIARO D'ACQUI";"PIAZZA EUROPA";"Mercato";"lun.";"Settimanale";"Annuale";"0";"2";"3";"2";"7";"5";"2";"2";"3";"12";"19";"Alessandria";""
"2014";" 006178 ";"VALMACCA";"PIAZZA BISIO";"Mercato";"gio.";"Settimanale";"Annuale";"0";"1";"1";"0";"2";"0";"2";"4";"0";"6";"8";"Alessandria";""
"2014";" 006180 ";"VIGNOLE BORBERA";"PIAZZA FIGINI";"Mercato";"ven.";"Settimanale";"Annuale";"0";"5";"9";"2";"16";"0";"0";"0";"0";"0";"16";"Alessandria";""
"2014";" 096002 ";"ANDORNO MICCA";"PIAZZA GRAMSCI - VIA PEROSI - PIAZZA PAPA GIOVANNI XXIII";"Mercato";"lun.";"Settimanale";"Annuale";"0";"7";"11";"2";"20";"0";"6";"6";"2";"14";"34";"Biella";""
"2014";" 096021 ";"CREVACUORE";"PIAZZA MARTIRI";"Mercato";"sab.";"Settimanale";"Annuale";"0";"2";"3";"0";"5";"6";"3";"1";"0";"10";"15";"Biella";""
"2014";" 006025 ";"CABELLA LIGURE";"PIAZZA VITTORIA ZONA GIARDINI";"Mercato";"sab.";"Quindicinale";"Annuale";"2";"1";"0";"0";"3";"4";"0";"0";"0";"4";"7";"Alessandria";""
"2014";" 006059 ";"CERRINA MONFERRATO";"P.ZZA FIERISTICA ESPOSITIVA VIA CASALE MOLINO";"Mercato";"dom.";"Settimanale";"Annuale";"0";"5";"14";"0";"19";"0";"7";"15";"4";"26";"45";"Alessandria";""
"2014";" 006125 ";"PARETO";"P.ZZA CESARE BATTISTI";"Mercato";"lun.";"Settimanale";"Annuale";"0";"2";"4";"0";"6";"0";"0";"0";"0";"0";"6";"Alessandria";""
"2014";" 006142 ";"QUATTORDIO";"PIAZZA PIONIERI D'INDUSTRIA";"Mercato";"gio.";"Settimanale";"Annuale";"0";"4";"2";"1";"7";"4";"2";"1";"0";"7";"14";"Alessandria";""
"2014";" 006154 ";"SAN SALVATORE MONFERRATO";"PIAZZA CARMAGNOLA E PIAZZETTA DEI CADUTI";"Mercato";"mer.";"Settimanale";"Annuale";"0";"6";"11";"0";"17";"0";"2";"0";"1";"3";"20";"Alessandria";""
"2014";" 096004 ";"BIELLA";"ANTISTANTE LA CHIESA";"Posteggio isolato";"lun.";"Settimanale";"Annuale";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"Biella";""
"2014";" 096032 ";"MASSERANO";"VIA ROMA";"Mercato";"mer.";"Settimanale";"Annuale";"0";"2";"0";"0";"2";"3";"1";"2";"1";"7";"9";"Biella";""
"2014";" 096042 ";"PETTINENGO";"FRAZIONE LIVERA";"Mercato";"mer.";"Settimanale";"Annuale";"0";"3";"2";"2";"7";"0";"0";"0";"0";"0";"7";"Biella";""
"2014";" 006017 ";"BISTAGNO";"PIAZZA MONTEVERDE";"Mercato";"mer. dom.";"Settimanale";"Annuale";"4";"0";"3";"1";"8";"1";"0";"0";"1";"2";"10";"Alessandria";""
"2014";" 006040 ";"CASALNOCETO";"piazza Dante Alighieri";"Mercato";"gio.";"Settimanale";"Annuale";"0";"3";"1";"1";"5";"0";"0";"0";"0";"0";"5";"Alessandria";""
"2014";" 006051 ";"CASTELLETTO MONFERRATO";"Piazza Astori";"Mercato";"mar.";"Settimanale";"Annuale";"0";"4";"5";"2";"11";"0";"0";"0";"0";"0";"11";"Alessandria";""
"2014";" 006114 ";"NOVI LIGURE";"PIAZZA XX SETTEMBRE";"Mercato";"gio.";"Settimanale";"Annuale";"0";"0";"96";"0";"96";"0";"0";"0";"0";"0";"96";"Alessandria";""
"2014";" 006114 ";"NOVI LIGURE";"VIA ROMA";"Mercato";"gio.";"Settimanale";"Annuale";"0";"1";"3";"1";"5";"0";"0";"0";"0";"0";"5";"Alessandria";""
"2014";" 006115 ";"OCCIMIANO";"Piazza Carlo Alberto (mercoled�) Piazza Oratorio Don Bosco (venerd�)";"Mercato";"mer. ven.";"Settimanale";"Annuale";"0";"5";"5";"0";"10";"0";"1";"1";"2";"4";"14";"Alessandria";""
"2014";" 006116 ";"ODALENGO GRANDE";"PIAZZA CADUTI DI NASSIRYA";"Mercato";"sab.";"Settimanale";"Annuale";"0";"6";"6";"4";"16";"0";"2";"6";"1";"9";"25";"Alessandria";""
"2014";" 006130 ";"PIOVERA";"PIAZZALE DI VIA CADUTI DI NASSYRIA";"Mercato";"ven.";"Settimanale";"Annuale";"0";"2";"3";"1";"6";"0";"1";"1";"0";"2";"8";"Alessandria";""
"2014";" 006170 ";"TASSAROLO";"VIA DEI MARTIRI";"Mercato";"mar. ven.";"Settimanale";"Annuale";"0";"2";"1";"0";"3";"0";"0";"0";"0";"0";"3";"Alessandria";""
"2014";" 006181 ";"VIGUZZOLO";"Via Circonvallazione";"Mercato";"mar.";"Settimanale";"Annuale";"0";"3";"8";"0";"11";"0";"0";"0";"0";"0";"11";"Alessandria";""
"2014";" 096026 ";"GAGLIANICO";"Piazza Repubblica";"Mercato";"ven.";"Settimanale";"Annuale";"0";"7";"4";"0";"11";"9";"0";"0";"0";"9";"20";"Biella";""
"2014";" 096041 ";"OCCHIEPPO SUPERIORE";"Piazza Levis";"Mercato";"mer.";"Settimanale";"Annuale";"0";"4";"4";"0";"8";"2";"2";"4";"1";"9";"17";"Biella";""
"2014";" 096048 ";"PORTULA";"Fraz. Granero";"Mercato";"ven.";"Settimanale";"Annuale";"0";"0";"0";"0";"0";"0";"4";"2";"1";"7";"7";"Biella";""
"2014";" 096048 ";"PORTULA";"Fraz. Chiesa";"Mercato";"lun.";"Settimanale";"Annuale";"0";"2";"1";"0";"3";"0";"0";"1";"1";"2";"5";"Biella";""
"2014";" 006043 ";"CASSINE";"Piazza Italia";"Mercato";"sab.";"Settimanale";"Annuale";"0";"0";"9";"1";"10";"0";"0";"10";"0";"10";"20";"Alessandria";""
"2014";" 006076 ";"FUBINE";"Piazza Robotti";"Posteggio isolato";"mar.";"Quindicinale";"Annuale";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"Alessandria";""
"2014";" 006114 ";"NOVI LIGURE";"VIA MARCONI";"Posteggio isolato";"gio.";"Settimanale";"Annuale";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"Alessandria";""
"2014";" 006114 ";"NOVI LIGURE";"VIA GARIBALDI";"Mercato";"sab.";"Settimanale";"Annuale";"0";"5";"0";"1";"6";"0";"1";"0";"0";"1";"7";"Alessandria";""
"2014";" 006117 ";"ODALENGO PICCOLO";"PIAZZA PIEMONTE";"Mercato";"sab.";"Settimanale";"Stagionale";"0";"1";"0";"0";"1";"0";"2";"5";"2";"9";"10";"Alessandria";""
"2014";" 006132 ";"PONTECURONE";"PIAZZA MARTIRI DELLA LIBERTA'";"Mercato";"sab.";"Settimanale";"Annuale";"0";"3";"8";"0";"11";"0";"5";"4";"5";"14";"25";"Alessandria";""
"2014";" 006136 ";"PONZONE";"piazza italia";"Mercato";"lun.";"Settimanale";"Annuale";"3";"0";"0";"3";"6";"1";"0";"0";"3";"4";"10";"Alessandria";""
"2014";" 006166 ";"SPINETO SCRIVIA";"P.ZZA MATTEOTTI";"Posteggio isolato";"lun.";"Settimanale";"Annuale";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"Alessandria";""
"2014";" 006173 ";"TICINETO";"PIAZZA MARTIRI DELLA LIBERTA'";"Mercato";"mer.";"Settimanale";"Annuale";"0";"4";"2";"0";"6";"3";"0";"0";"1";"4";"10";"Alessandria";""
"2014";" 096004 ";"BIELLA";"Biella Chiavazza";"Mercato";"mar. gio. sab.";"Settimanale";"Annuale";"0";"7";"3";"0";"10";"0";"0";"0";"0";"0";"10";"Biella";""
"2014";" 096016 ";"CAVAGLIA'";"PIAZZA PALATUCCI";"Mercato";"mer.";"Settimanale";"Annuale";"13";"22";"34";"3";"72";"0";"5";"15";"3";"23";"95";"Biella";""
"2014";" 096034 ";"MIAGLIANO";"PIAZZA MARTIRI DELLA LIBERTA'";"Mercato";"gio.";"Settimanale";"Annuale";"0";"2";"1";"0";"3";"0";"0";"0";"0";"0";"3";"Biella";""
"2014";" 096047 ";"PONDERANO";"PIAZZA ALPINI D'ITALIA";"Mercato";"mar.";"Settimanale";"Annuale";"0";"7";"2";"0";"9";"0";"0";"2";"1";"3";"12";"Biella";""
"2014";" 006012 ";"BASALUZZO";"PIAZZA XV APRILE";"Mercato";"dom.";"Settimanale";"Annuale";"0";"0";"16";"0";"16";"0";"0";"11";"0";"11";"27";"Alessandria";""
"2014";" 006053 ";"CASTELNUOVO SCRIVIA";"Piazza Vittorio Emanuele II";"Mercato";"gio.";"Settimanale";"Annuale";"0";"9";"27";"1";"37";"0";"1";"0";"1";"2";"39";"Alessandria";""
"2014";" 006155 ";"SAN SEBASTIANO CURONE";"piazza mercato";"Mercato";"mer. dom.";"Settimanale";"Annuale";"0";"4";"4";"0";"8";"0";"0";"0";"0";"0";"8";"Alessandria";""
"2014";" 006177 ";"VALENZA";"VIA TRENTO";"Mercato";"mar.";"Settimanale";"Annuale";"0";"7";"0";"0";"7";"0";"3";"0";"1";"4";"11";"Alessandria";""
"2014";" 096007 ";"BRUSNENGO";"Piazza del Mercato";"Mercato";"ven.";"Settimanale";"Annuale";"0";"9";"6";"2";"17";"0";"2";"10";"0";"12";"29";"Biella";""
"2014";" 096031 ";"MASSAZZA";"P.ZZA DON VIGNA";"Mercato";"mar. ven.";"Settimanale";"Annuale";"0";"2";"1";"0";"3";"0";"0";"0";"0";"0";"3";"Biella";""
"2014";" 006011 ";"BALZOLA";"PIAZZETTA CADUTI DI NASSYRIA";"Mercato";"mer.";"Settimanale";"Annuale";"0";"4";"2";"1";"7";"0";"1";"3";"0";"4";"11";"Alessandria";""
"2014";" 006140 ";"PREDOSA";"PREDOSA";"Mercato";"ven.";"Settimanale";"Annuale";"0";"4";"2";"0";"6";"0";"0";"0";"0";"0";"6";"Alessandria";""
"2014";" 006141 ";"QUARGNENTO";"Piazza 1 Maggio";"Mercato";"sab.";"Settimanale";"Annuale";"0";"5";"3";"0";"8";"0";"3";"5";"0";"8";"16";"Alessandria";""
"2014";" 006177 ";"VALENZA";"VIALE OLIVA";"Mercato";"mer.";"Settimanale";"Annuale";"0";"0";"0";"10";"10";"0";"0";"0";"0";"0";"10";"Alessandria";""
"2014";" 096020 ";"COSSATO";"PIAZZA C.R.I.";"Mercato";"mer.";"Settimanale";"Annuale";"0";"24";"0";"7";"31";"0";"26";"1";"3";"30";"61";"Biella";""
"2014";" 096037 ";"MOTTALCIATA";"PIAZZA DEL MERCATO";"Mercato";"lun.";"Settimanale";"Annuale";"0";"0";"0";"0";"0";"4";"0";"0";"0";"4";"4";"Biella";""
"2014";" 006037 ";"CASAL CERMELLI";"Piazza Can Carlo";"Mercato";"sab.";"Settimanale";"Annuale";"2";"0";"0";"0";"2";"0";"0";"0";"0";"0";"2";"Alessandria";""
"2014";" 006068 ";"FELIZZANO";"Piazza Della Repubblica";"Mercato";"mar.";"Settimanale";"Annuale";"0";"5";"3";"1";"9";"6";"0";"0";"0";"6";"15";"Alessandria";""
"2014";" 006159 ";"SERRALUNGA DI CREA";"FRAZIONE MADONNINA - PIAZZA NUOVA";"Mercato";"mer.";"Settimanale";"Annuale";"0";"2";"0";"0";"2";"0";"2";"0";"0";"2";"4";"Alessandria";""
"2014";" 006162 ";"SILVANO D'ORBA";"PIAZZA CESARE BATTISTI";"Mercato";"lun.";"Settimanale";"Annuale";"0";"5";"8";"1";"14";"0";"0";"0";"0";"0";"14";"Alessandria";""
"2014";" 006174 ";"TORTONA";"PIAZZA MILANO";"Mercato";"mer.";"Settimanale";"Annuale";"0";"23";"89";"1";"113";"0";"3";"3";"2";"8";"121";"Alessandria";""
"2014";" 096004 ";"BIELLA";"VIA CIAPEIA";"Mercato";"mar. sab.";"Settimanale";"Annuale";"0";"2";"0";"0";"2";"0";"0";"0";"0";"0";"2";"Biella";""
"2014";" 096004 ";"BIELLA";"VIA PONDERANO";"Posteggio isolato";"mar. gio.";"Settimanale";"Annuale";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"Biella";""
"2014";" 096042 ";"PETTINENGO";"Piazza L. Vaglio";"Mercato";"mar.";"Settimanale";"Annuale";"0";"0";"0";"0";"0";"0";"2";"0";"0";"2";"2";"Biella";""
"2014";" 096049 ";"PRALUNGO";"PIAZZA LIBERTA'";"Mercato";"mar.";"Settimanale";"Annuale";"0";"1";"0";"0";"1";"2";"0";"1";"0";"3";"4";"Biella";""
"2014";" 006052 ";"CASTELNUOVO BORMIDA";"piazza marconi";"Mercato";"gio.";"Settimanale";"Annuale";"3";"0";"0";"0";"3";"0";"0";"0";"0";"0";"3";"Alessandria";""
"2014";" 006073 ";"FRASSINETO PO";"PIAZZA VITTORIO VENETO";"Mercato";"lun. sab.";"Settimanale";"Annuale";"0";"3";"6";"0";"9";"0";"0";"0";"0";"0";"9";"Alessandria";""
"2014";" 006113 ";"MURISENGO";"VIA UMBERTO I - PIAZZA DELLA VITTORIA - PIAZZA BOARIO";"Mercato";"lun.";"Settimanale";"Annuale";"0";"10";"20";"2";"32";"0";"2";"10";"1";"13";"45";"Alessandria";""
"2014";" 006121 ";"OVADA";"VIA CAIROLI -PIAZZA CAPPUCCINI-PIAZZA S.DOMENICO-PIAZZA ASSUNTA-PIAZZA MAZZINI-PIAZZA GARIBALDI";"Mercato";"sab.";"Settimanale";"Annuale";"0";"13";"36";"4";"53";"0";"0";"1";"1";"2";"55";"Alessandria";""
"2014";" 006131 ";"POMARO MONFERRATO";"POMARO MONFERRATO";"Mercato";"sab.";"Settimanale";"Annuale";"6";"0";"0";"0";"6";"0";"0";"0";"0";"0";"6";"Alessandria";""
"2014";" 096004 ";"BIELLA";"VIA ASMARA";"Mercato";"ven.";"Settimanale";"Annuale";"0";"4";"1";"0";"5";"0";"2";"0";"0";"2";"7";"Biella";""
"2014";" 096004 ";"BIELLA";"P.ZZA CISTERNA";"Mercato";"mar. mer. ven.";"Settimanale";"Annuale";"0";"2";"0";"0";"2";"0";"0";"0";"0";"0";"2";"Biella";""
"2014";" 096032 ";"MASSERANO";"VIA ROMA";"Mercato";"sab.";"Settimanale";"Annuale";"0";"2";"0";"0";"2";"2";"4";"0";"2";"8";"10";"Biella";""
"2014";" 096046 ";"POLLONE";"PIAZZA SAN ROCCO";"Mercato";"mer.";"Settimanale";"Annuale";"0";"2";"0";"0";"2";"0";"2";"5";"1";"8";"10";"Biella";""
"2014";" 006009 ";"ARQUATA SCRIVIA";"PIAZZA DEI CADUTI";"Mercato";"mer.";"Settimanale";"Annuale";"1";"6";"12";"2";"21";"0";"3";"1";"0";"4";"25";"Alessandria";""
"2014";" 006076 ";"FUBINE";"Piazza Garibaldi";"Mercato";"ven.";"Quindicinale";"Annuale";"0";"5";"2";"1";"8";"0";"5";"2";"1";"8";"16";"Alessandria";""
"2014";" 006076 ";"FUBINE";"Piazza Robotti";"Mercato";"ven.";"Quindicinale";"Annuale";"0";"4";"2";"1";"7";"0";"1";"0";"0";"1";"8";"Alessandria";""
"2014";" 006089 ";"LU";"piazza Gherzi";"Mercato";"mar.";"Settimanale";"Annuale";"0";"1";"6";"2";"9";"0";"0";"0";"0";"0";"9";"Alessandria";""
"2014";" 006095 ";"MOLARE";"PIAZZA DARIO PESCE";"Mercato";"mar. ven.";"Settimanale";"Annuale";"0";"1";"3";"1";"5";"0";"3";"1";"1";"5";"10";"Alessandria";""
"2014";" 006114 ";"NOVI LIGURE";"PIAZZA CARENZI";"Mercato";"gio.";"Settimanale";"Annuale";"0";"13";"0";"0";"13";"0";"0";"0";"0";"0";"13";"Alessandria";""
"2014";" 006165 ";"SPIGNO MONFERRATO";"PIAZZA GARIBALDI - CORSO ROMA - PIAZZA IV NOVEMBRE";"Mercato";"mer.";"Settimanale";"Annuale";"0";"2";"7";"3";"12";"0";"6";"4";"0";"10";"22";"Alessandria";""
"2014";" 006174 ";"TORTONA";"PIAZZA MILANO";"Posteggio isolato";"ven.";"Settimanale";"Annuale";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"Alessandria";""
"2014";" 006183 ";"VILLALVERNIA";"PIAZZA COMUNALE";"Mercato";"lun.";"Settimanale";"Annuale";"0";"2";"1";"0";"3";"0";"0";"0";"0";"0";"3";"Alessandria";""
"2014";" 006185 ";"VILLANOVA MONFERRATO";"Piazza Finazzi";"Mercato";"mer.";"Settimanale";"Annuale";"0";"3";"4";"0";"7";"1";"0";"0";"0";"1";"8";"Alessandria";""
"2014";" 006185 ";"VILLANOVA MONFERRATO";"Piazza Finazzi";"Mercato";"ven.";"Settimanale";"Annuale";"0";"3";"4";"0";"7";"1";"0";"0";"0";"1";"8";"Alessandria";""
"2014";" 006188 ";"VOLPEDO";"PIAZZA LIBERTA'";"Mercato";"dom.";"Settimanale";"Annuale";"0";"5";"5";"0";"10";"0";"10";"10";"1";"21";"31";"Alessandria";""
"2014";" 096018 ";"CERRIONE";"PIAZZA QUINTINO SELLA";"Mercato";"ven.";"Settimanale";"Annuale";"0";"5";"4";"0";"9";"0";"1";"0";"0";"1";"10";"Biella";""
"2014";" 096057 ";"SALA BIELLESE";"PIAZZA VITTORIO EMANUELE II";"Mercato";"ven.";"Settimanale";"Annuale";"0";"1";"1";"0";"2";"0";"0";"0";"0";"0";"2";"Biella";""
"2014";" 096065 ";"STRONA";"FRAZIONE FONTANELLA OZINO";"Mercato";"ven.";"Settimanale";"Annuale";"0";"2";"0";"0";"2";"0";"0";"0";"0";"0";"2";"Biella";""
"2014";" 096068 ";"TOLLEGNO";"VIA GRAMSCI LOCALITA' FILATURA";"Posteggio isolato";"gio.";"Settimanale";"Annuale";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"Biella";""
"2014";" 096071 ";"VALDENGO";"PIAZZA FONDO EDO TEMPIA";"Mercato";"gio.";"Settimanale";"Annuale";"0";"5";"5";"0";"10";"0";"2";"5";"0";"7";"17";"Biella";""
"2014";" 096076 ";"VERRONE";"PIAZZA ALPINI D'ITALIA";"Mercato";"gio.";"Settimanale";"Annuale";"3";"0";"0";"0";"3";"10";"0";"0";"0";"10";"13";"Biella";""
"2014";" 096077 ";"VIGLIANO BIELLESE";"VIA QUINTINO SELLA";"Posteggio isolato";"lun. mar. mer. gio. ven. sab. dom.";"Settimanale";"Annuale";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"Biella";""
"2014";" 103019 ";"CASALE CORTE CERRO";"P.ZZA MERCATO-VIA MARCONI-VIA RAMATE";"Mercato";"mer.";"Settimanale";"Annuale";"0";"1";"2";"0";"3";"3";"1";"0";"0";"4";"7";"Verbano Cusio Ossola";""
"2014";" 103057 ";"PREMOSELLO-CHIOVENDA";"PIAZZA BOLZANI";"Mercato";"gio.";"Settimanale";"Annuale";"0";"4";"8";"0";"12";"0";"0";"0";"0";"0";"12";"Verbano Cusio Ossola";""
"2014";" 103072 ";"VERBANIA";"PIAZZA MERCATO";"Mercato";"sab.";"Settimanale";"Annuale";"0";"26";"186";"4";"216";"0";"0";"4";"1";"5";"221";"Verbano Cusio Ossola";""
"2014";" 103074 ";"VIGNONE";"PIAZZA DANTE";"Mercato";"mar.";"Settimanale";"Annuale";"0";"0";"0";"0";"0";"3";"3";"3";"3";"12";"12";"Verbano Cusio Ossola";""
"2014";" 096068 ";"TOLLEGNO";"PIAZZA PINI D'ITALIA - TOLLEGNO";"Mercato";"gio. sab.";"Settimanale";"Annuale";"0";"3";"6";"0";"9";"0";"0";"0";"0";"0";"9";"Biella";""
"2014";" 103006 ";"BACENO";"PIAZZA ALDO MORO";"Mercato";"mer.";"Settimanale";"Annuale";"0";"2";"6";"0";"8";"0";"0";"2";"1";"3";"11";"Verbano Cusio Ossola";""
"2014";" 103008 ";"BAVENO";"PIAZZA MAZZINI OLTREFIUME";"Posteggio isolato";"ven.";"Settimanale";"Annuale";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"Verbano Cusio Ossola";""
"2014";" 103027 ";"CURSOLO-ORASSO";"Piazza Vittorio Emanuele, 6 - Cursolo";"Mercato";"gio.";"Quindicinale";"Annuale";"0";"1";"0";"1";"2";"0";"1";"0";"1";"2";"4";"Verbano Cusio Ossola";""
"2014";" 103052 ";"PALLANZENO";"PIAZZA MUNICIPIO";"Mercato";"ven.";"Settimanale";"Annuale";"0";"0";"2";"0";"2";"0";"0";"0";"0";"0";"2";"Verbano Cusio Ossola";""
"2014";" 096055 ";"ROSAZZA";"Piazza Vitale Rosazza";"Mercato";"mar.";"Settimanale";"Stagionale";"1";"1";"1";"1";"4";"0";"0";"0";"0";"0";"4";"Biella";""
"2014";" 103028 ";"DOMODOSSOLA";"VIA ROSMINI - P.ZZA MERCATO - VIA OSCI - VIA BELTRAMI - P.ZZA CONVENZIONE PIAZZA REPUBBLICA DELL'OSSOLA VIA GARIBALDI PIAZZA TIBALDI";"Mercato";"sab.";"Settimanale";"Annuale";"0";"15";"158";"0";"173";"0";"3";"18";"0";"21";"194";"Verbano Cusio Ossola";""
"2014";" 103036 ";"GURRO";"PIAZZA DELLA REPUBBLICA";"Mercato";"ven.";"Settimanale";"Annuale";"1";"0";"1";"0";"2";"3";"0";"0";"0";"3";"5";"Verbano Cusio Ossola";""
"2014";" 103041 ";"MALESCO";"PIAZZA XV MARTIRI";"Mercato";"mar.";"Settimanale";"Annuale";"0";"7";"21";"2";"30";"0";"3";"2";"2";"7";"37";"Verbano Cusio Ossola";""
"2014";" 096084 ";"MOSSO";"Piazza Italia";"Mercato";"lun.";"Settimanale";"Annuale";"1";"8";"10";"0";"19";"0";"1";"1";"1";"3";"22";"Biella";""
"2014";" 103017 ";"CANNOBIO";"PIAZZA VITTORIO EMENUELE III - VIA MAGISTRIS - PIAZZA MARTIRI DELLA LIBERTA'";"Mercato";"dom.";"Settimanale";"Annuale";"0";"23";"163";"0";"186";"0";"0";"0";"0";"0";"186";"Verbano Cusio Ossola";""
"2014";" 103064 ";"STRESA";"Via Per Stropino - Frazione Magognino";"Posteggio isolato";"mer.";"Settimanale";"Annuale";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"Verbano Cusio Ossola";""
"2014";" 103066 ";"TRAREGO VIGGIONA";"PIAZZA CADORNA";"Mercato";"mer.";"Settimanale";"Annuale";"0";"1";"0";"0";"1";"0";"1";"4";"0";"5";"6";"Verbano Cusio Ossola";""
"2014";" 096073 ";"VALLE MOSSO";"Piazza Chiesa";"Mercato";"gio.";"Settimanale";"Annuale";"0";"3";"2";"0";"5";"0";"0";"0";"0";"0";"5";"Biella";""
"2014";" 096077 ";"VIGLIANO BIELLESE";"VIA LARGO STAZIONE";"Mercato";"mar.";"Settimanale";"Annuale";"0";"14";"25";"0";"39";"0";"2";"3";"2";"7";"46";"Biella";""
"2014";" 096063 ";"SORDEVOLO";"PIAZZA VITTORIO VENETO";"Mercato";"lun.";"Settimanale";"Annuale";"0";"1";"2";"1";"4";"0";"0";"0";"0";"0";"4";"Biella";""
"2014";" 096080 ";"VIVERONE";"Localit� Moncanino";"Mercato";"dom.";"Settimanale";"Annuale";"0";"3";"6";"3";"12";"0";"5";"12";"1";"18";"30";"Biella";""
"2014";" 103026 ";"CRODO";"Piazza DON LORENZO FRANCIONE";"Mercato";"ven.";"Settimanale";"Annuale";"0";"2";"6";"0";"8";"0";"0";"0";"2";"2";"10";"Verbano Cusio Ossola";""
"2014";" 103030 ";"FALMENTA";"PIAZZALE DELLE CORRIERE";"Mercato";"gio.";"Settimanale";"Annuale";"0";"2";"0";"0";"2";"0";"0";"0";"0";"0";"2";"Verbano Cusio Ossola";""
"2014";" 103044 ";"MERGOZZO";"PIAZZA DELLA RESISTENZA";"Mercato";"mar.";"Settimanale";"Annuale";"0";"5";"7";"0";"12";"0";"2";"0";"1";"3";"15";"Verbano Cusio Ossola";""
"2014";" 103060 ";"RE";"PIAZZALE SERENELLA";"Mercato";"sab.";"Settimanale";"Annuale";"3";"2";"3";"0";"8";"0";"0";"0";"0";"0";"8";"Verbano Cusio Ossola";""
"2014";" 103062 ";"SANTA MARIA MAGGIORE";"VIA GIACOMO MATTEOTTI";"Mercato";"lun.";"Settimanale";"Stagionale";"0";"8";"53";"4";"65";"0";"0";"0";"1";"1";"66";"Verbano Cusio Ossola";""
"2014";" 096053 ";"RONCO BIELLESE";"LARGO CARLO GAGLIAZZO";"Mercato";"ven.";"Settimanale";"Annuale";"0";"3";"0";"1";"4";"0";"0";"0";"0";"0";"4";"Biella";""
"2014";" 103042 ";"MASERA";"Piazzale DOn Giovanni Mora";"Mercato";"mer.";"Settimanale";"Annuale";"0";"3";"6";"2";"11";"0";"1";"0";"0";"1";"12";"Verbano Cusio Ossola";""
"2014";" 103050 ";"OMEGNA";"PIAZZA VITTORIO VENETO";"Mercato";"sab.";"Settimanale";"Annuale";"0";"3";"4";"1";"8";"0";"0";"0";"0";"0";"8";"Verbano Cusio Ossola";""
"2014";" 103072 ";"VERBANIA";"PIAZZA GARIBALDI";"Mercato";"ven.";"Settimanale";"Annuale";"0";"9";"36";"1";"46";"0";"3";"5";"0";"8";"54";"Verbano Cusio Ossola";""
"2014";" 096050 ";"PRAY";"PIAZZA A. LORA TOTINO";"Mercato";"gio.";"Settimanale";"Annuale";"0";"8";"12";"5";"25";"0";"4";"5";"0";"9";"34";"Biella";""
"2014";" 096058 ";"SALUSSOLA";"via Elvo s.n.c.";"Mercato";"sab.";"Settimanale";"Annuale";"0";"1";"0";"0";"1";"0";"4";"2";"0";"6";"7";"Biella";""
"2014";" 096064 ";"SOSTEGNO";"CORSO ALFIERI";"Posteggio isolato";"gio.";"Settimanale";"Annuale";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"Biella";""
"2014";" 096070 ";"TRIVERO";"Piazza Chiesa";"Mercato";"sab.";"Settimanale";"Annuale";"0";"3";"0";"0";"3";"0";"1";"4";"1";"6";"9";"Biella";""
"2014";" 096077 ";"VIGLIANO BIELLESE";"VIA QUINTINO SELLA";"Posteggio isolato";"lun. mar. mer. gio. ven. sab. dom.";"Settimanale";"Annuale";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"Biella";""
"2014";" 103028 ";"DOMODOSSOLA";"PIAZZA MERCATO";"Mercato";"lun. mar. mer. gio. ven.";"Settimanale";"Annuale";"0";"5";"1";"0";"6";"0";"0";"0";"0";"0";"6";"Verbano Cusio Ossola";""
"2014";" 103041 ";"MALESCO";"PIAZZA XV MARTIRI";"Mercato";"mar.";"Settimanale";"Stagionale";"0";"7";"45";"2";"54";"0";"1";"1";"2";"4";"58";"Verbano Cusio Ossola";""
"2014";" 103054 ";"PIEVE VERGONTE";"Piazza Mercato";"Mercato";"mer.";"Settimanale";"Annuale";"0";"4";"1";"0";"5";"0";"4";"13";"2";"19";"24";"Verbano Cusio Ossola";""
